Address,Beds,Baths,Area,Construction,Parking,Price
"100 W 57th St APT 18L, New York, NY 10019",0,1,600,0,0,"$149,000"
"100 W 57th St APT 6P, New York, NY 10019",0,1,575,0,0,"$125,000"
"3603 Broadway APT 3B, New York, NY 10031",1,1,0,0,0,"$151,672"
"100 W 57th St APT 16K, New York, NY 10019",0,1,580,0,0,"$195,000"
"100 W 57th St #19M, New York, NY 10019",0,1,450,0,0,"$109,000"
"526 W 158th St #55, New York, NY 10032",2,1,600,0,0,"$125,000"
"678 Saint Nicholas Ave APT 32, New York, NY 10030",1,1,0,0,0,"$175,000"
"100 W 57th St APT 5R, New York, NY 10019",1,1,900,0,0,"$173,000"
"56 W 119th St APT 5H, New York, NY 10026",0,1,0,0,0,"$125,000"
"1993 Amsterdam Ave APT 64, New York, NY 10032",2,1,700,0,0,"$199,000"
